algorithm,seed,x_0,x_1,x_2,x_3,x_4,x_5
idc_mo_canonical,10,-4.94126463,0.53008306,4.34446096,5.28997183,3.18595552,0.287499994
idc_mo_canonical,10,-4.86947632,0.530414402,4.34063721,5.30744648,3.46036291,0.287499994
idc_mo_canonical,10,-4.96852636,0.530102372,4.34720993,5.33375597,3.57649612,0.287499994
idc_mo_canonical,10,-4.74763918,0.530099988,4.34398174,5.34186983,3.187006,0.287499994
idc_mo_canonical,10,-4.13331032,0.533508241,4.35879707,5.32156563,2.730057,0.287499994
idc_mo_canonical,10,-4.95110846,0.530188918,4.34212971,5.33175421,2.7748034,0.287499994
idc_mo_canonical,10,-4.68934441,0.532339215,4.34102488,5.34720612,2.92030001,0.287499994
idc_mo_canonical,10,-4.77906322,0.53058213,4.34562206,5.34743929,3.63236475,0.287499994
idc_mo_canonical,10,-4.98388386,0.531628191,4.34301805,5.33516693,3.57378125,0.287499994
idc_mo_canonical,10,-4.90098238,0.530437946,4.34961891,5.33266306,3.17432928,0.287499994
idc_mo_canonical,10,-4.99778318,0.530278921,4.35537815,5.32856274,3.51181674,0.287499994
idc_mo_canonical,10,-4.99945307,0.530449808,4.34721994,5.29777336,3.51276612,0.287499994
idc_mo_canonical,10,-4.94879532,0.530313015,4.34183598,5.33242798,3.47755909,0.287499994
idc_mo_canonical,10,-4.30928516,0.53032732,4.34082747,5.33031082,3.44839382,0.287499994
idc_mo_canonical,10,-4.9499445,0.532191217,4.3400116,5.33897829,2.8746767,0.287499994
idc_mo_canonical,10,-4.98050261,0.534663439,4.37226486,5.26473808,2.73000717,0.287499994
idc_mo_canonical,10,-4.43184328,0.530410349,4.34124804,5.347229,3.03923273,0.287499994
idc_mo_canonical,10,-4.43856478,0.530703485,4.34071589,5.34939957,2.89463806,0.287499994
idc_mo_canonical,10,-4.73084021,0.530073822,4.34184933,5.31244564,3.5943954,0.287499994
idc_mo_canonical,10,-4.97474194,0.531315565,4.3431654,5.34679079,2.83380628,0.287499994
idc_mo_canonical,10,-4.67471933,0.531485796,4.34178638,5.34170437,2.91542745,0.287499994
idc_mo_canonical,10,-4.85294104,0.53065455,4.34157133,5.33009958,2.9234755,0.287499994
idc_mo_canonical,10,-4.894063,0.530582249,4.34660006,5.32113934,2.95922494,0.287499994
idc_mo_canonical,10,-4.98324871,0.530258119,4.34047651,5.29100657,3.01004696,0.287499994
idc_mo_canonical,10,-4.78929663,0.530492783,4.34138775,5.34654427,3.21526957,0.287499994
idc_mo_canonical,10,-4.89065075,0.530710399,4.34597206,5.33561707,3.18627453,0.287499994
idc_mo_canonical,10,-4.87996101,0.530503452,4.344203,5.3476491,3.37592483,0.287499994
idc_mo_canonical,10,-4.93502426,0.530239105,4.34569693,5.33407497,3.29266691,0.287499994
idc_mo_canonical,10,-4.69439554,0.530336499,4.34031391,5.34657145,2.89766264,0.287499994
idc_mo_canonical,10,-4.94517946,0.530061901,4.34185457,5.3197403,2.80469918,0.287499994
idc_mo_canonical,10,-4.92768478,0.530859292,4.34264374,5.32235193,2.8207643,0.287499994
idc_mo_canonical,10,-4.96747494,0.530647635,4.34433317,5.33509445,2.86006188,0.287499994
idc_mo_canonical,10,-4.7009201,0.530354381,4.34131575,5.33295536,3.57991743,0.287499994
idc_mo_canonical,10,-4.87140226,0.530590951,4.34267712,5.32346964,3.42371154,0.287499994
idc_mo_canonical,10,-4.76053667,0.53049022,4.34014559,5.31970978,3.63095284,0.287499994
idc_mo_canonical,10,-4.89650202,0.531878293,4.34258652,5.33513403,3.21497488,0.287499994
idc_mo_canonical,10,-4.57846117,0.530871451,4.34072208,5.33369493,3.14843011,0.287499994
idc_mo_canonical,10,-4.87516642,0.530426383,4.3419342,5.32674265,3.09421015,0.287499994
idc_mo_canonical,10,-4.67968464,0.530306101,4.34235001,5.34466505,3.02053738,0.287499994
idc_mo_canonical,10,-4.95024395,0.530273318,4.34135151,5.33489752,3.43090296,0.287499994
idc_mo_canonical,11,-4.8812151,0.530248642,4.34029818,5.34335661,3.36396337,0.287499994
idc_mo_canonical,11,-4.69208288,0.542389691,4.41816616,5.29018736,2.73000026,0.287499994
idc_mo_canonical,11,-4.98026276,0.530038774,4.34458971,5.34448671,2.99103975,0.287499994
idc_mo_canonical,11,-4.78869915,0.545788586,4.570014,4.98719597,2.73000002,0.287499994
idc_mo_canonical,11,-4.97312784,0.530602813,4.34042072,5.32110882,2.83383274,0.287499994
idc_mo_canonical,11,-4.97852087,0.530678809,4.3408227,5.33787823,2.99783921,0.287499994
idc_mo_canonical,11,-4.93565941,0.530100882,4.34050512,5.3341198,3.31829333,0.287499994
idc_mo_canonical,11,-4.98694992,0.531091332,4.34075117,5.34988832,3.15103626,0.287499994
idc_mo_canonical,11,-4.95467901,0.530276299,4.34440994,5.34069777,3.16617894,0.287499994
idc_mo_canonical,11,-4.98155737,0.531234622,4.3417902,5.34692812,2.95589852,0.287499994
idc_mo_canonical,11,-4.91122675,0.530186653,4.34439898,5.32939005,3.21024585,0.287499994
idc_mo_canonical,11,-4.98148155,0.53105396,4.34176016,5.33587885,3.51221275,0.287499994
idc_mo_canonical,11,-4.91330433,0.530253828,4.34330225,5.33656693,3.3533802,0.287499994
idc_mo_canonical,11,-4.96145105,0.530329227,4.34038401,5.34608698,2.8559289,0.287499994
idc_mo_canonical,11,-4.91672134,0.530090749,4.34211063,5.34764338,2.74946332,0.287499994
idc_mo_canonical,11,-4.98160887,0.530068338,4.34492159,5.34671497,3.47539663,0.287499994
idc_mo_canonical,11,-4.99745226,0.530286252,4.34133816,5.34183216,3.63799763,0.287499994
idc_mo_canonical,11,-4.84667826,0.530210912,4.34299612,5.34865618,2.91684294,0.287499994
idc_mo_canonical,11,-4.93693876,0.530489624,4.34209299,5.32342577,3.14628482,0.287499994
idc_mo_canonical,11,-4.99309492,0.530488193,4.34054899,5.32665062,2.74467802,0.287499994
idc_mo_canonical,11,-4.92502213,0.530082405,4.34346056,5.34938335,3.4920547,0.287499994
idc_mo_canonical,11,-4.94078445,0.530787349,4.34337854,5.34999132,3.33120704,0.287499994
idc_mo_canonical,11,-4.87931108,0.530070901,4.34369516,5.34891701,2.9637084,0.287499994
idc_mo_canonical,11,-4.99635887,0.530174494,4.34185171,5.33218575,3.37300491,0.287499994
idc_mo_canonical,11,-4.92490959,0.530534983,4.34015179,5.34762383,3.05686593,0.287499994
idc_mo_canonical,11,-4.90483379,0.530076683,4.34494543,5.34027052,3.06324363,0.287499994
idc_mo_canonical,11,-4.98855162,0.530535758,4.34159946,5.34662867,3.01168561,0.287499994
idc_mo_canonical,11,-4.34837961,0.53312248,4.37924767,5.1918869,2.7300005,0.287499994
idc_mo_canonical,11,-4.73286486,0.530747473,4.34110594,5.3375473,3.25385976,0.287499994
idc_mo_canonical,11,-4.8420887,0.530155003,4.34027958,5.33014202,3.40147901,0.287499994
idc_mo_canonical,11,-4.96567869,0.530662477,4.34264851,5.34997416,3.30359554,0.287499994
idc_mo_canonical,11,-4.87997484,0.530574679,4.34029579,5.3374958,3.14254856,0.287499994
idc_mo_canonical,11,-4.93389273,0.530211389,4.34336996,5.34875011,3.2647438,0.287499994
idc_mo_canonical,11,-4.95575619,0.53018409,4.34488916,5.34928751,3.42330956,0.287499994
idc_mo_canonical,11,-4.96699762,0.530738354,4.34281254,5.34498596,3.44397044,0.287499994
idc_mo_canonical,11,-4.99280357,0.530672669,4.34060383,5.33327007,3.44295096,0.287499994
idc_mo_canonical,11,-4.99517393,0.530391455,4.34129763,5.31468344,3.62401748,0.287499994
idc_mo_canonical,11,-4.87627649,0.531100035,4.3410387,5.34439611,2.93134022,0.287499994
idc_mo_canonical,11,-4.92928505,0.53030026,4.34416485,5.33565998,3.00753593,0.287499994
idc_mo_canonical,11,-4.88115835,0.53027451,4.34238911,5.33287477,3.28238845,0.287499994
idc_mo_canonical,11,-4.89138079,0.530973792,4.34074879,5.32551432,3.23562241,0.287499994
idc_mo_canonical,11,-4.93855572,0.530445576,4.34113312,5.34892607,3.28838706,0.287499994
idc_mo_canonical,11,-4.94056511,0.530442417,4.34088421,5.33613205,2.96015644,0.287499994
idc_mo_canonical,11,-4.65500689,0.537254155,4.34825945,5.33263445,2.73000193,0.287499994
idc_mo_canonical,11,-4.99244165,0.530512512,4.34605217,5.34388065,3.46293592,0.287499994
idc_mo_canonical,11,-4.97378731,0.530096352,4.34523249,5.34768057,3.54584408,0.287499994
idc_mo_canonical,11,-4.99435759,0.531027734,4.34040308,5.34583426,3.43260574,0.287499994
idc_mo_canonical,11,-4.99146223,0.531970739,4.34018946,5.34474897,3.25400782,0.287499994
idc_mo_canonical,11,-4.77333879,0.530571938,4.34120083,5.338305,3.24711585,0.287499994
idc_mo_canonical,11,-4.82128239,0.530239522,4.3414731,5.34359217,3.42060494,0.287499994
idc_mo_canonical,11,-4.95710564,0.530550778,4.34327888,5.34130478,3.57559395,0.287499994
idc_mo_canonical,11,-4.93834782,0.530980945,4.34385395,5.34442759,3.51406741,0.287499994
idc_mo_canonical,11,-4.82299614,0.530038714,4.34148455,5.34387302,2.86311674,0.287499994
idc_mo_canonical,11,-4.98585129,0.530324221,4.34727383,5.34551716,3.00287461,0.287499994
idc_mo_canonical,11,-4.92744398,0.530447304,4.34073162,5.33690166,3.07869577,0.287499994
idc_mo_canonical,11,-4.89319324,0.530869663,4.34149551,5.34913111,3.28104782,0.287499994
idc_mo_canonical,11,-4.90101194,0.530443549,4.3416791,5.34003448,3.45477796,0.287499994
idc_mo_canonical,11,-4.97524118,0.53004837,4.34286261,5.32601547,3.52957797,0.287499994
idc_mo_canonical,11,-4.90629387,0.531434119,4.34149981,5.33599281,2.77169776,0.287499994
idc_mo_canonical,11,-4.81185341,0.530495286,4.34044456,5.34014606,3.32620239,0.287499994
idc_mo_canonical,11,-4.87856531,0.530186892,4.34160852,5.3251667,3.24954987,0.287499994
idc_mo_canonical,11,-4.96976566,0.530530095,4.34180593,5.32161331,3.1111114,0.287499994
idc_mo_canonical,11,-4.94932985,0.530982673,4.34088182,5.3406291,2.80986547,0.287499994
idc_mo_canonical,11,-4.81823063,0.530185461,4.34068251,5.33927393,3.53325701,0.287499994
idc_mo_canonical,11,-4.91791582,0.530766487,4.34054089,5.34960842,3.63058424,0.287499994
idc_mo_canonical,11,-4.99863338,0.532064199,4.3400588,5.3380723,2.76664543,0.287499994
idc_mo_canonical,11,-4.81198835,0.530235589,4.34076643,5.31894302,3.60490131,0.287499994
idc_mo_canonical,11,-4.99463224,0.530457258,4.34099388,5.31278467,3.03217769,0.287499994
idc_mo_canonical,11,-4.91038036,0.53019172,4.34553528,5.34739876,3.19209933,0.287499994
idc_mo_canonical,11,-4.97638464,0.531138182,4.34114313,5.34202766,3.44876361,0.287499994
idc_mo_canonical,11,-4.92447996,0.530472934,4.34164095,5.33763313,2.80387521,0.287499994
idc_mo_canonical,11,-4.90588713,0.530223191,4.34291553,5.34754276,2.92196345,0.287499994
idc_mo_canonical,11,-4.98397589,0.530124068,4.34255266,5.34951544,3.63254142,0.287499994
idc_mo_canonical,11,-4.91919851,0.53025043,4.34117889,5.32943821,3.50246096,0.287499994
idc_mo_canonical,11,-4.99807167,0.530382752,4.34093714,5.342556,3.37627792,0.287499994
idc_mo_canonical,11,-4.83071995,0.530123532,4.34446335,5.33516788,3.61409473,0.287499994
idc_mo_canonical,11,-4.99483156,0.530660748,4.34015322,5.33017349,2.95926499,0.287499994
idc_mo_canonical,11,-4.74942589,0.530082941,4.34165764,5.3384304,2.89284849,0.287499994
idc_mo_canonical,11,-4.92415667,0.530249774,4.34002686,5.32819653,3.39667177,0.287499994
idc_mo_canonical,11,-4.87628078,0.53002274,4.34233332,5.34959698,3.17859149,0.287499994
idc_mo_canonical,11,-4.96813774,0.530226409,4.34071112,5.34431219,3.15690684,0.287499994
idc_mo_canonical,11,-4.97200203,0.530333519,4.34687424,5.33918238,3.03464413,0.287499994
idc_mo_canonical,11,-4.80311108,0.530225575,4.3411684,5.34466553,2.80760884,0.287499994
idc_mo_canonical,11,-4.77123642,0.530082405,4.34177732,5.34310532,3.63249707,0.287499994
idc_mo_canonical,11,-4.96406221,0.530333638,4.34447145,5.33037519,3.13164997,0.287499994
idc_mo_canonical,11,-4.97455454,0.530009985,4.34255552,5.33722639,3.11814189,0.287499994
idc_mo_canonical,11,-4.9926362,0.530950248,4.34181547,5.33724499,3.16759491,0.287499994
idc_mo_canonical,11,-4.99608278,0.530046642,4.34477663,5.33015585,3.39862895,0.287499994
idc_mo_canonical,11,-4.86220694,0.530180991,4.34089518,5.33465099,3.49141383,0.287499994
idc_mo_canonical,11,-4.797472,0.530044317,4.34161758,5.33100319,3.34986711,0.287499994
idc_mo_canonical,11,-4.92419004,0.531141877,4.34039974,5.32155704,2.99074244,0.287499994
idc_mo_canonical,11,-4.83851433,0.530530572,4.34031296,5.34329796,3.31140876,0.287499994
idc_mo_canonical,11,-4.96652269,0.530082643,4.34012604,5.29414701,3.14122105,0.287499994
idc_mo_canonical,11,-4.9037075,0.530066609,4.3422184,5.33340359,3.11162782,0.287499994
idc_mo_canonical,11,-4.95268869,0.530513883,4.34257984,5.34189892,3.23618364,0.287499994
idc_mo_canonical,11,-4.76134348,0.530125201,4.34049654,5.32989597,3.10149908,0.287499994
idc_mo_canonical,11,-4.8617053,0.530828476,4.34012127,5.34438038,3.0205884,0.287499994
idc_mo_canonical,11,-4.71867847,0.53004998,4.34294987,5.34265471,3.05676532,0.287499994
idc_mo_canonical,11,-4.90693283,0.530447841,4.34020472,5.31451941,3.11789799,0.287499994
idc_mo_canonical,11,-4.97449827,0.53025347,4.34168339,5.32414961,2.94443917,0.287499994
idc_mo_canonical,11,-4.90162945,0.530432761,4.34136581,5.33326769,3.33128548,0.287499994
idc_mo_canonical,11,-4.98523092,0.530183971,4.34038448,5.33021545,2.81798935,0.287499994
idc_mo_canonical,11,-4.97345209,0.531333387,4.34145308,5.33540344,3.03464866,0.287499994
idc_mo_canonical,11,-4.83047295,0.530075848,4.34054899,5.34281778,3.25897431,0.287499994
idc_mo_canonical,11,-4.64376163,0.530400693,4.34144258,5.34645748,3.19167924,0.287499994
idc_mo_canonical,11,-4.79348993,0.530146003,4.34135437,5.34008121,3.30179977,0.287499994
idc_mo_canonical,11,-4.88362074,0.530205727,4.34364939,5.34449625,3.338763,0.287499994
idc_mo_canonical,11,-4.97661209,0.53010726,4.34306383,5.31253433,3.50983906,0.287499994
idc_mo_canonical,11,-4.70129156,0.530192256,4.34079504,5.33646536,3.25791192,0.287499994
idc_mo_canonical,11,-4.94547319,0.530690491,4.34005594,5.32543898,3.18660307,0.287499994
idc_mo_canonical,11,-4.95527935,0.530411303,4.3419981,5.33511686,3.497293,0.287499994
idc_mo_canonical,11,-4.95835924,0.530311465,4.34134293,5.34974813,3.37025976,0.287499994
idc_mo_canonical,11,-4.92692471,0.530334711,4.34474564,5.33521843,2.89274287,0.287499994
idc_mo_canonical,11,-4.8350997,0.530284941,4.34066343,5.34051466,3.03616428,0.287499994
idc_mo_canonical,11,-4.99701738,0.530864179,4.34029579,5.33007908,3.55839419,0.287499994
idc_mo_canonical,11,-4.89702845,0.530528069,4.34431362,5.34589577,3.24732256,0.287499994
idc_mo_canonical,11,-4.82105541,0.53059572,4.34088612,5.34935713,3.61129904,0.287499994
idc_mo_canonical,11,-4.91515207,0.530157506,4.34232807,5.33321285,2.97043896,0.287499994
idc_mo_canonical,11,-4.94180679,0.53101337,4.34220886,5.34795237,3.36224723,0.287499994
idc_mo_canonical,11,-4.87101841,0.530190766,4.34331894,5.3493185,3.18226147,0.287499994
idc_mo_canonical,11,-4.93548536,0.530094862,4.34393549,5.34682655,2.85502172,0.287499994
idc_mo_canonical,11,-4.77006197,0.530124843,4.34125042,5.34442949,3.0005753,0.287499994
idc_mo_canonical,11,-4.97794199,0.530432582,4.34256506,5.3376503,3.60740304,0.287499994
idc_mo_canonical,11,-4.88499784,0.530290127,4.34076071,5.32622623,3.06616521,0.287499994
idc_mo_canonical,11,-4.93994188,0.530059814,4.34153557,5.33164501,3.49945569,0.287499994
idc_mo_canonical,11,-4.7016592,0.53023845,4.34012461,5.34696865,3.42831063,0.287499994
idc_mo_canonical,11,-4.99739552,0.530323684,4.34000492,5.33952713,3.38511777,0.287499994
idc_mo_canonical,11,-4.90591908,0.53027606,4.34194946,5.34318447,3.36670542,0.287499994
idc_mo_canonical,11,-4.92258215,0.530498743,4.34231329,5.34349251,3.58690643,0.287499994
idc_mo_canonical,11,-4.89897299,0.530177891,4.34561634,5.33432245,2.77110004,0.287499994
idc_mo_canonical,11,-4.90520716,0.530708373,4.34172821,5.34671879,2.87343478,0.287499994
idc_mo_canonical,11,-4.89622116,0.530133486,4.34474421,5.34393597,3.57569385,0.287499994
idc_mo_canonical,11,-4.92884254,0.53013593,4.3404088,5.33503056,3.56321907,0.287499994
idc_mo_canonical,11,-4.8159914,0.530301213,4.3419776,5.34301472,3.57817268,0.287499994
idc_mo_canonical,11,-4.73409653,0.530179739,4.3401742,5.34656477,3.58415747,0.287499994
idc_mo_canonical,11,-4.99761868,0.530135036,4.34173489,5.32873011,3.04165483,0.287499994
idc_mo_canonical,11,-4.51212072,0.533848345,4.35480976,5.05526209,2.73000073,0.287499994
idc_mo_canonical,11,-4.99893475,0.530369997,4.34052277,5.34296036,2.78474903,0.287499994
idc_mo_canonical,11,-4.9199667,0.530636609,4.34415436,5.33971739,2.74138665,0.287499994
idc_mo_canonical,11,-4.99664974,0.530373514,4.3402133,5.30870581,2.83148098,0.287499994
idc_mo_canonical,11,-4.96058369,0.530349433,4.34564877,5.34872866,3.1956346,0.287499994
idc_mo_canonical,11,-4.97666454,0.530212998,4.3412056,5.34827089,3.61543417,0.287499994
idc_mo_canonical,11,-4.87623644,0.530758142,4.34220409,5.34939289,3.55996633,0.287499994
idc_mo_canonical,11,-4.91274691,0.530463576,4.34287739,5.34572792,2.95501828,0.287499994
idc_mo_canonical,11,-4.97697067,0.530719817,4.34325266,5.33490419,2.93622518,0.287499994
idc_mo_canonical,11,-4.9002223,0.533016682,4.34355164,5.31361818,2.73000526,0.287499994
idc_mo_canonical,11,-4.87191916,0.530085206,4.34004974,5.34404516,2.89520741,0.287499994
idc_mo_canonical,11,-4.925313,0.53034544,4.34096384,5.34164381,3.17636943,0.287499994
idc_mo_canonical,11,-4.94178677,0.530853033,4.34119987,5.34177637,2.87755895,0.287499994
idc_mo_canonical,11,-4.9911294,0.530081809,4.3416996,5.33050108,3.5373199,0.287499994
idc_mo_canonical,11,-4.69361687,0.530160189,4.3421731,5.32970858,3.59183526,0.287499994
idc_mo_canonical,11,-4.96473169,0.530107439,4.34536791,5.34150934,2.77192545,0.287499994
idc_mo_canonical,11,-4.93888474,0.530419827,4.34078741,5.33738518,3.22357607,0.287499994
idc_mo_canonical,11,-4.99655199,0.530256867,4.34158993,5.34987974,3.31197476,0.287499994
idc_mo_canonical,11,-4.9582777,0.530579329,4.34158802,5.34991312,2.93727732,0.287499994
idc_mo_canonical,11,-4.99834061,0.530542493,4.3420248,5.347363,3.57059979,0.287499994
idc_mo_canonical,11,-4.99016571,0.530310869,4.34438848,5.34212017,2.78209448,0.287499994
idc_mo_canonical,11,-4.94725561,0.530449033,4.34028339,5.3169198,3.05389404,0.287499994
idc_mo_canonical,11,-4.99591112,0.530213356,4.34128284,5.31269646,2.84162211,0.287499994
idc_mo_canonical,11,-4.90524054,0.530546725,4.34015846,5.33416796,3.07121325,0.287499994
idc_mo_canonical,11,-4.89996433,0.530280769,4.34090853,5.33852482,2.77242184,0.287499994
idc_mo_canonical,11,-4.830585,0.531007051,4.34205341,5.34781885,2.76872063,0.287499994
idc_mo_canonical,11,-4.97297573,0.530316353,4.34129572,5.34531403,3.51414084,0.287499994
idc_mo_canonical,11,-4.90741158,0.530291557,4.34488773,5.34784412,3.3395195,0.287499994
idc_mo_canonical,11,-4.87608147,0.530007005,4.34269714,5.31792355,3.6245923,0.287499994
idc_mo_canonical,11,-4.97727633,0.530240178,4.3406477,5.33286762,2.75868344,0.287499994
idc_mo_canonical,11,-4.99242258,0.530382574,4.34753942,5.34681034,3.08973837,0.287499994
idc_mo_canonical,11,-4.92976856,0.530490041,4.34347534,5.34458923,3.0785234,0.287499994
idc_mo_canonical,11,-4.96942091,0.530762613,4.34139681,5.33477879,2.73289967,0.287499994
idc_mo_canonical,11,-4.75936222,0.530236363,4.34311724,5.33354425,3.19141269,0.287499994
idc_mo_canonical,11,-4.98142862,0.530003846,4.342556,5.34579563,3.28282595,0.287499994
idc_mo_canonical,11,-4.94439363,0.530391335,4.34577131,5.34730816,3.36014724,0.287499994
idc_mo_canonical,11,-4.97942829,0.530202627,4.34045696,5.32548237,3.26748729,0.287499994
idc_mo_canonical,11,-4.908988,0.530523598,4.34118795,5.34619427,3.09327531,0.287499994
idc_mo_canonical,11,-4.96387815,0.530017614,4.34155226,5.34224463,3.21275663,0.287499994
idc_mo_canonical,11,-4.9914403,0.530435205,4.34211683,5.33247757,3.45327878,0.287499994
idc_mo_canonical,11,-4.68021536,0.530359328,4.34031153,5.33494043,3.51286793,0.287499994
idc_mo_canonical,11,-4.96481562,0.53085947,4.34048223,5.34952688,3.51698828,0.287499994
idc_mo_canonical,11,-4.97828817,0.530027747,4.34533834,5.3275423,3.48629665,0.287499994
idc_mo_canonical,11,-4.96780491,0.530802548,4.34000158,5.32737398,3.50475597,0.287499994
idc_mo_canonical,11,-4.92538691,0.530135036,4.34009361,5.33317137,3.26140308,0.287499994
idc_mo_canonical,11,-4.89185619,0.530077934,4.34146118,5.33998489,3.42115116,0.287499994
idc_mo_canonical,11,-4.6880331,0.530040741,4.34243298,5.34184694,3.40453029,0.287499994
idc_mo_canonical,11,-4.84755611,0.5300138,4.34547949,5.32830858,3.44795203,0.287499994
idc_mo_canonical,11,-4.94568062,0.530360579,4.34113407,5.32915306,2.98320389,0.287499994
idc_mo_canonical,11,-4.81610584,0.530126095,4.34082651,5.33106327,3.30872536,0.287499994
idc_mo_canonical,11,-4.87835264,0.53147018,4.34027052,5.34472275,3.24353266,0.287499994
idc_mo_canonical,11,-4.98323488,0.530048788,4.34001017,5.32552862,3.10191607,0.287499994
idc_mo_canonical,11,-4.89782429,0.530478418,4.34033585,5.33655739,3.29758239,0.287499994
idc_mo_canonical,11,-4.91319799,0.530302107,4.34255838,5.32846832,3.00678849,0.287499994
idc_mo_canonical,11,-4.82344913,0.530159831,4.34259319,5.33227539,3.40575051,0.287499994
idc_mo_canonical,11,-4.94337368,0.53017354,4.34754086,5.34248304,3.57811499,0.287499994
idc_mo_canonical,11,-4.96505499,0.530349433,4.34422207,5.34547424,3.56125951,0.287499994
idc_mo_canonical,11,-4.99855042,0.530741215,4.34315443,5.34844446,3.59228277,0.287499994
idc_mo_canonical,11,-4.96470356,0.530256629,4.34144354,5.33743715,3.59597254,0.287499994
idc_mo_canonical,11,-4.98564816,0.530036926,4.34018755,5.32155657,2.88150573,0.287499994
idc_mo_canonical,11,-4.9447403,0.530662596,4.34085608,5.34335947,3.2689178,0.287499994
idc_mo_canonical,11,-4.96403074,0.530490816,4.34368372,5.32949877,3.17381167,0.287499994
idc_mo_canonical,11,-4.9430294,0.530304015,4.3402462,5.32191181,3.21168995,0.287499994
idc_mo_canonical,11,-4.97047329,0.53059566,4.34174728,5.34062529,3.47081041,0.287499994
idc_mo_canonical,11,-4.88424253,0.53052783,4.34312963,5.33916521,3.02382016,0.287499994
idc_mo_canonical,11,-4.86760521,0.531367004,4.34037066,5.34827805,3.09060144,0.287499994
idc_mo_canonical,11,-4.70046377,0.530060351,4.34034109,5.33222914,3.41854191,0.287499994
idc_mo_canonical,11,-4.952775,0.530148685,4.34003401,5.33415079,3.41020894,0.287499994
idc_mo_canonical,11,-4.99147844,0.530041158,4.34702682,5.34120035,3.3822732,0.287499994
idc_mo_canonical,11,-4.9351902,0.530051231,4.34302759,5.33283138,3.48933482,0.287499994
idc_mo_canonical,11,-4.99732542,0.530084372,4.34044266,5.31462479,3.47932148,0.287499994
idc_mo_canonical,11,-4.95139408,0.530454755,4.34068441,5.31577873,3.50890899,0.287499994
idc_mo_canonical,11,-4.99498177,0.531419635,4.34055138,5.34391737,3.45949173,0.287499994
idc_mo_canonical,11,-4.98350239,0.530161083,4.3404932,5.32278156,3.54780984,0.287499994
idc_mo_canonical,11,-4.77944326,0.530121803,4.34343767,5.34266949,3.22296548,0.287499994
idc_mo_canonical,11,-4.78543711,0.530806661,4.34254122,5.34774113,3.25638533,0.287499994
idc_mo_canonical,11,-4.95561123,0.5301736,4.34522486,5.34467697,3.31061912,0.287499994
idc_mo_canonical,11,-4.96099424,0.530095696,4.34667444,5.33073235,3.11786032,0.287499994
idc_mo_canonical,11,-4.96094847,0.530637145,4.34115839,5.33349991,3.12684059,0.287499994
idc_mo_canonical,11,-4.98368692,0.53051424,4.34151316,5.33350039,2.74219584,0.287499994
idc_mo_canonical,11,-4.99403286,0.530278087,4.34073877,5.34614754,2.77378392,0.287499994
idc_mo_canonical,11,-4.85601473,0.530951798,4.34216738,5.34006548,2.87031198,0.287499994
idc_mo_canonical,11,-4.93588352,0.53066498,4.34045124,5.33597517,3.52004814,0.287499994
idc_mo_canonical,11,-4.87567091,0.530473232,4.34238625,5.34028053,2.73862338,0.287499994
idc_mo_canonical,11,-4.99912262,0.530064225,4.34257555,5.34727478,2.79622483,0.287499994
idc_mo_canonical,11,-4.88406658,0.530408442,4.34002829,5.34593344,3.53801489,0.287499994
idc_mo_canonical,11,-4.95677662,0.530025601,4.34387684,5.34250879,3.56508112,0.287499994
idc_mo_canonical,11,-4.89771223,0.530091941,4.3422904,5.34225655,2.99659586,0.287499994
idc_mo_canonical,11,-4.98861027,0.53002733,4.34129095,5.33004236,3.47147465,0.287499994
idc_mo_canonical,11,-4.80880022,0.530144572,4.34098291,5.34450817,3.49741173,0.287499994
idc_mo_canonical,11,-4.88631964,0.530166209,4.34272766,5.32847309,3.45099235,0.287499994
idc_mo_canonical,11,-4.98248434,0.531550109,4.34354162,5.34859133,2.73100162,0.287499994
idc_mo_canonical,11,-4.95741653,0.530220628,4.34044838,5.33624983,3.20265818,0.287499994
idc_mo_canonical,11,-4.71998596,0.530016601,4.34184742,5.33930588,2.87069321,0.287499994
idc_mo_canonical,11,-4.85196304,0.530070007,4.34414196,5.33322859,2.87035251,0.287499994
idc_mo_canonical,11,-4.79145432,0.53017354,4.34105206,5.34768963,2.8795433,0.287499994
idc_mo_canonical,11,-4.94420719,0.530075431,4.34215689,5.33703375,2.94772434,0.287499994
idc_mo_canonical,11,-4.92081833,0.530620873,4.34044886,5.34586668,3.01633263,0.287499994
idc_mo_canonical,11,-4.80264902,0.530070662,4.34143019,5.34024668,2.91599679,0.287499994
idc_mo_canonical,11,-4.9115696,0.53046304,4.34025717,5.33127356,2.9456892,0.287499994
idc_mo_canonical,11,-4.99579859,0.53031075,4.34402275,5.33655596,3.57929325,0.287499994
idc_mo_canonical,11,-4.91288614,0.530833125,4.34071684,5.34119701,2.93237329,0.287499994
idc_mo_canonical,11,-4.7711215,0.530088365,4.34116125,5.33886957,3.0053072,0.287499994
idc_mo_canonical,11,-4.92116404,0.530566692,4.34341335,5.34937668,2.94554114,0.287499994
idc_mo_canonical,11,-4.99975634,0.530734718,4.34200144,5.34440279,2.83387494,0.287499994
idc_mo_canonical,11,-4.91734886,0.530264497,4.34139967,5.34732628,2.81185532,0.287499994
idc_mo_canonical,11,-4.71544075,0.530092895,4.3408246,5.34732485,3.35788918,0.287499994
idc_mo_canonical,11,-4.80720091,0.530402005,4.34503794,5.34813356,3.43221569,0.287499994
idc_mo_canonical,11,-4.93282461,0.530933857,4.34087849,5.34512854,3.39905763,0.287499994
